especie,ultimo,variacion,anterior,apertura,minimo,maximo,varMTD,varYTD,var6M,var12M,fecha,hora,cierre,timestamp,volumen
DOLAR CCL,11.7,,,11.7,11.7,11.7,,,,,2015-06-11,,11.7,1433991600,0
DOLAR CCL,11.74,,,11.74,11.74,11.74,,,,,2015-06-12,,11.74,1434078000,0
DOLAR CCL,11.96,,,11.96,11.96,11.96,,,,,2015-06-15,,11.96,1434337200,0
DOLAR CCL,11.86,,,11.86,11.86,11.86,,,,,2015-06-16,,11.86,1434423600,0
DOLAR CCL,12.07,,,12.07,12.07,12.07,,,,,2015-06-17,,12.07,1434510000,0
DOLAR CCL,12.2,,,12.2,12.2,12.2,,,,,2015-06-18,,12.2,1434596400,0
DOLAR CCL,12.43,,,12.43,12.43,12.43,,,,,2015-06-19,,12.43,1434682800,0
DOLAR CCL,12.37,,,12.37,12.37,12.37,,,,,2015-06-22,,12.37,1434942000,0
DOLAR CCL,12.47,,,12.47,12.47,12.47,,,,,2015-06-23,,12.47,1435028400,0
DOLAR CCL,12.36,,,12.36,12.36,12.36,,,,,2015-06-24,,12.36,1435114800,0
DOLAR CCL,12.48,,,12.48,12.48,12.48,,,,,2015-06-25,,12.48,1435201200,0
DOLAR CCL,12.68,,,12.68,12.68,12.68,,,,,2015-06-26,,12.68,1435287600,0
DOLAR CCL,12.86,,,12.86,12.86,12.86,,,,,2015-06-29,,12.86,1435546800,0
DOLAR CCL,12.87,,,12.87,12.87,12.87,,,,,2015-06-30,,12.87,1435633200,0
DOLAR CCL,13.14,,,13.14,13.14,13.14,,,,,2015-07-01,,13.14,1435719600,0
DOLAR CCL,13.38,,,13.38,13.38,13.38,,,,,2015-07-02,,13.38,1435806000,0
DOLAR CCL,13.19,,,13.19,13.19,13.19,,,,,2015-07-06,,13.19,1436151600,0
DOLAR CCL,13.26,,,13.26,13.26,13.26,,,,,2015-07-07,,13.26,1436238000,0
DOLAR CCL,13.28,,,13.28,13.28,13.28,,,,,2015-07-08,,13.28,1436324400,0
DOLAR CCL,13.35,,,13.35,13.35,13.35,,,,,2015-07-10,,13.35,1436497200,0
DOLAR CCL,13.34,,,13.34,13.34,13.34,,,,,2015-07-13,,13.34,1436756400,0
DOLAR CCL,13.27,,,13.27,13.27,13.27,,,,,2015-07-14,,13.27,1436842800,0
DOLAR CCL,13.35,,,13.35,13.35,13.35,,,,,2015-07-15,,13.35,1436929200,0
DOLAR CCL,13.29,,,13.29,13.29,13.29,,,,,2015-07-16,,13.29,1437015600,0
DOLAR CCL,13.26,,,13.26,13.26,13.26,,,,,2015-07-17,,13.26,1437102000,0
DOLAR CCL,13.34,,,13.34,13.34,13.34,,,,,2015-07-20,,13.34,1437361200,0
DOLAR CCL,13.72,,,13.72,13.72,13.72,,,,,2015-07-21,,13.72,1437447600,0
DOLAR CCL,13.58,,,13.58,13.58,13.58,,,,,2015-07-22,,13.58,1437534000,0
DOLAR CCL,13.33,,,13.33,13.33,13.33,,,,,2015-07-23,,13.33,1437620400,0
DOLAR CCL,13.34,,,13.34,13.34,13.34,,,,,2015-07-24,,13.34,1437706800,0
DOLAR CCL,13.14,,,13.14,13.14,13.14,,,,,2015-07-27,,13.14,1437966000,0
DOLAR CCL,13.14,,,13.14,13.14,13.14,,,,,2015-07-28,,13.14,1438052400,0
DOLAR CCL,13.25,,,13.25,13.25,13.25,,,,,2015-07-29,,13.25,1438138800,0
DOLAR CCL,13.24,,,13.24,13.24,13.24,,,,,2015-07-30,,13.24,1438225200,0
DOLAR CCL,13.28,,,13.28,13.28,13.28,,,,,2015-07-31,,13.28,1438311600,0
DOLAR CCL,13.31,,,13.31,13.31,13.31,,,,,2015-08-03,,13.31,1438570800,0
DOLAR CCL,13.45,,,13.45,13.45,13.45,,,,,2015-08-04,,13.45,1438657200,0
DOLAR CCL,13.4,,,13.4,13.4,13.4,,,,,2015-08-05,,13.4,1438743600,0
DOLAR CCL,13.34,,,13.34,13.34,13.34,,,,,2015-08-06,,13.34,1438830000,0
DOLAR CCL,13.33,,,13.33,13.33,13.33,,,,,2015-08-07,,13.33,1438916400,0
DOLAR CCL,13.37,,,13.37,13.37,13.37,,,,,2015-08-10,,13.37,1439175600,0
DOLAR CCL,13.35,,,13.35,13.35,13.35,,,,,2015-08-11,,13.35,1439262000,0
DOLAR CCL,13.41,,,13.41,13.41,13.41,,,,,2015-08-12,,13.41,1439348400,0
DOLAR CCL,13.43,,,13.43,13.43,13.43,,,,,2015-08-13,,13.43,1439434800,0
DOLAR CCL,13.43,,,13.43,13.43,13.43,,,,,2015-08-14,,13.43,1439521200,0
DOLAR CCL,13.44,,,13.44,13.44,13.44,,,,,2015-08-18,,13.44,1439866800,0
DOLAR CCL,13.43,,,13.43,13.43,13.43,,,,,2015-08-19,,13.43,1439953200,0
DOLAR CCL,13.42,,,13.42,13.42,13.42,,,,,2015-08-20,,13.42,1440039600,0
DOLAR CCL,13.46,,,13.46,13.46,13.46,,,,,2015-08-21,,13.46,1440126000,0
DOLAR CCL,13.52,,,13.52,13.52,13.52,,,,,2015-08-24,,13.52,1440385200,0
DOLAR CCL,13.51,,,13.51,13.51,13.51,,,,,2015-08-25,,13.51,1440471600,0
DOLAR CCL,13.8,,,13.8,13.8,13.8,,,,,2015-08-26,,13.8,1440558000,0
DOLAR CCL,13.74,,,13.74,13.74,13.74,,,,,2015-08-27,,13.74,1440644400,0
DOLAR CCL,13.98,,,13.98,13.98,13.98,,,,,2015-08-28,,13.98,1440730800,0
DOLAR CCL,13.89,,,13.89,13.89,13.89,,,,,2015-08-31,,13.89,1440990000,0
DOLAR CCL,13.91,,,13.91,13.91,13.91,,,,,2015-09-01,,13.91,1441076400,0
DOLAR CCL,13.97,,,13.97,13.97,13.97,,,,,2015-09-02,,13.97,1441162800,0
DOLAR CCL,14.08,,,14.08,14.08,14.08,,,,,2015-09-03,,14.08,1441249200,0
DOLAR CCL,13.95,,,13.95,13.95,13.95,,,,,2015-09-04,,13.95,1441335600,0
DOLAR CCL,13.95,,,13.95,13.95,13.95,,,,,2015-09-08,,13.95,1441681200,0
DOLAR CCL,14.07,,,14.07,14.07,14.07,,,,,2015-09-09,,14.07,1441767600,0
DOLAR CCL,14.04,,,14.04,14.04,14.04,,,,,2015-09-10,,14.04,1441854000,0
DOLAR CCL,14.09,,,14.09,14.09,14.09,,,,,2015-09-11,,14.09,1441940400,0
DOLAR CCL,14.1,,,14.1,14.1,14.1,,,,,2015-09-14,,14.1,1442199600,0
DOLAR CCL,14.13,,,14.13,14.13,14.13,,,,,2015-09-15,,14.13,1442286000,0
DOLAR CCL,14.12,,,14.12,14.12,14.12,,,,,2015-09-16,,14.12,1442372400,0
DOLAR CCL,14.13,,,14.13,14.13,14.13,,,,,2015-09-17,,14.13,1442458800,0
DOLAR CCL,14.13,,,14.13,14.13,14.13,,,,,2015-09-18,,14.13,1442545200,0
DOLAR CCL,14.17,,,14.17,14.17,14.17,,,,,2015-09-21,,14.17,1442804400,0
DOLAR CCL,14.15,,,14.15,14.15,14.15,,,,,2015-09-22,,14.15,1442890800,0
DOLAR CCL,13.2,,,13.2,13.2,13.2,,,,,2015-09-23,,13.2,1442977200,0
DOLAR CCL,13.3,,,13.3,13.3,13.3,,,,,2015-09-24,,13.3,1443063600,0
DOLAR CCL,13.34,,,13.34,13.34,13.34,,,,,2015-09-25,,13.34,1443150000,0
DOLAR CCL,13.83,,,13.83,13.83,13.83,,,,,2015-09-28,,13.83,1443409200,0
DOLAR CCL,13.87,,,13.87,13.87,13.87,,,,,2015-09-29,,13.87,1443495600,0
DOLAR CCL,13.94,,,13.94,13.94,13.94,,,,,2015-09-30,,13.94,1443582000,0
DOLAR CCL,13.93,,,13.93,13.93,13.93,,,,,2015-10-01,,13.93,1443668400,0
DOLAR CCL,13.7,,,13.7,13.7,13.7,,,,,2015-10-02,,13.7,1443754800,0
DOLAR CCL,13.9,,,13.9,13.9,13.9,,,,,2015-10-05,,13.9,1444014000,0
DOLAR CCL,14.02,,,14.02,14.02,14.02,,,,,2015-10-06,,14.02,1444100400,0
DOLAR CCL,13.99,,,13.99,13.99,13.99,,,,,2015-10-07,,13.99,1444186800,0
DOLAR CCL,13.94,,,13.94,13.94,13.94,,,,,2015-10-08,,13.94,1444273200,0
DOLAR CCL,13.87,,,13.87,13.87,13.87,,,,,2015-10-09,,13.87,1444359600,0
DOLAR CCL,13.95,,,13.95,13.95,13.95,,,,,2015-10-13,,13.95,1444705200,0
DOLAR CCL,13.85,,,13.85,13.85,13.85,,,,,2015-10-14,,13.85,1444791600,0
DOLAR CCL,13.67,,,13.67,13.67,13.67,,,,,2015-10-15,,13.67,1444878000,0
DOLAR CCL,13.8,,,13.8,13.8,13.8,,,,,2015-10-16,,13.8,1444964400,0
DOLAR CCL,13.97,,,13.97,13.97,13.97,,,,,2015-10-19,,13.97,1445223600,0
DOLAR CCL,14.05,,,14.05,14.05,14.05,,,,,2015-10-20,,14.05,1445310000,0
DOLAR CCL,13.94,,,13.94,13.94,13.94,,,,,2015-10-21,,13.94,1445396400,0
DOLAR CCL,14.04,,,14.04,14.04,14.04,,,,,2015-10-22,,14.04,1445482800,0
DOLAR CCL,14.11,,,14.11,14.11,14.11,,,,,2015-10-23,,14.11,1445569200,0
DOLAR CCL,14.12,,,14.12,14.12,14.12,,,,,2015-10-26,,14.12,1445828400,0
DOLAR CCL,14.04,,,14.04,14.04,14.04,,,,,2015-10-27,,14.04,1445914800,0
DOLAR CCL,13.57,,,13.57,13.57,13.57,,,,,2015-10-28,,13.57,1446001200,0
DOLAR CCL,13.7,,,13.7,13.7,13.7,,,,,2015-10-29,,13.7,1446087600,0
DOLAR CCL,13.66,,,13.66,13.66,13.66,,,,,2015-10-30,,13.66,1446174000,0
DOLAR CCL,13.69,,,13.69,13.69,13.69,,,,,2015-11-02,,13.69,1446433200,0
DOLAR CCL,13.74,,,13.74,13.74,13.74,,,,,2015-11-03,,13.74,1446519600,0
DOLAR CCL,13.77,,,13.77,13.77,13.77,,,,,2015-11-04,,13.77,1446606000,0
DOLAR CCL,13.74,,,13.74,13.74,13.74,,,,,2015-11-05,,13.74,1446692400,0
DOLAR CCL,13.86,,,13.86,13.86,13.86,,,,,2015-11-09,,13.86,1447038000,0
DOLAR CCL,14.29,,,14.29,14.29,14.29,,,,,2015-11-10,,14.29,1447124400,0
DOLAR CCL,14.37,,,14.37,14.37,14.37,,,,,2015-11-11,,14.37,1447210800,0
DOLAR CCL,14.25,,,14.25,14.25,14.25,,,,,2015-11-12,,14.25,1447297200,0
DOLAR CCL,14.37,,,14.37,14.37,14.37,,,,,2015-11-13,,14.37,1447383600,0
DOLAR CCL,14.46,,,14.46,14.46,14.46,,,,,2015-11-16,,14.46,1447642800,0
DOLAR CCL,14.77,,,14.77,14.77,14.77,,,,,2015-11-17,,14.77,1447729200,0
DOLAR CCL,14.92,,,14.92,14.92,14.92,,,,,2015-11-18,,14.92,1447815600,0
DOLAR CCL,14.86,,,14.86,14.86,14.86,,,,,2015-11-19,,14.86,1447902000,0
DOLAR CCL,14.89,,,14.89,14.89,14.89,,,,,2015-11-20,,14.89,1447988400,0
DOLAR CCL,14.86,,,14.86,14.86,14.86,,,,,2015-11-23,,14.86,1448247600,0
DOLAR CCL,14.6,,,14.6,14.6,14.6,,,,,2015-11-24,,14.6,1448334000,0
DOLAR CCL,14.4,,,14.4,14.4,14.4,,,,,2015-11-25,,14.4,1448420400,0
DOLAR CCL,14.51,,,14.51,14.51,14.51,,,,,2015-11-30,,14.51,1448852400,0
DOLAR CCL,14.47,,,14.47,14.47,14.47,,,,,2015-12-01,,14.47,1448938800,0
DOLAR CCL,14.68,,,14.68,14.68,14.68,,,,,2015-12-02,,14.68,1449025200,0
DOLAR CCL,14.73,,,14.73,14.73,14.73,,,,,2015-12-03,,14.73,1449111600,0
DOLAR CCL,14.79,,,14.79,14.79,14.79,,,,,2015-12-04,,14.79,1449198000,0
DOLAR CCL,15.13,,,15.13,15.13,15.13,,,,,2015-12-09,,15.13,1449630000,0
DOLAR CCL,15.17,,,15.17,15.17,15.17,,,,,2015-12-10,,15.17,1449716400,0
DOLAR CCL,15.35,,,15.35,15.35,15.35,,,,,2015-12-11,,15.35,1449802800,0
DOLAR CCL,15.13,,,15.13,15.13,15.13,,,,,2015-12-14,,15.13,1450062000,0
DOLAR CCL,14.88,,,14.88,14.88,14.88,,,,,2015-12-15,,14.88,1450148400,0
DOLAR CCL,14.53,,,14.53,14.53,14.53,,,,,2015-12-16,,14.53,1450234800,0
DOLAR CCL,14.26,,,14.26,14.26,14.26,,,,,2015-12-17,,14.26,1450321200,0
DOLAR CCL,14.02,,,14.02,14.02,14.02,,,,,2015-12-18,,14.02,1450407600,0
DOLAR CCL,13.93,,,13.93,13.93,13.93,,,,,2015-12-21,,13.93,1450666800,0
DOLAR CCL,13.74,,,13.74,13.74,13.74,,,,,2015-12-22,,13.74,1450753200,0
DOLAR CCL,13.9,,,13.9,13.9,13.9,,,,,2015-12-23,,13.9,1450839600,0
DOLAR CCL,14.33,,,14.33,14.33,14.33,,,,,2015-12-28,,14.33,1451271600,0
DOLAR CCL,14.34,,,14.34,14.34,14.34,,,,,2015-12-29,,14.34,1451358000,0
DOLAR CCL,14.14,,,14.14,14.14,14.14,,,,,2015-12-30,,14.14,1451444400,0
DOLAR CCL,13.69,,,13.69,13.69,13.69,,,,,2016-01-04,,13.69,1451876400,0
DOLAR CCL,13.66,,,13.66,13.66,13.66,,,,,2016-01-05,,13.66,1451962800,0
DOLAR CCL,14.2,,,14.2,14.2,14.2,,,,,2016-01-06,,14.2,1452049200,0
DOLAR CCL,14.16,,,14.16,14.16,14.16,,,,,2016-01-07,,14.16,1452135600,0
DOLAR CCL,14.54,,,14.54,14.54,14.54,,,,,2016-01-08,,14.54,1452222000,0
DOLAR CCL,14.47,,,14.47,14.47,14.47,,,,,2016-01-11,,14.47,1452481200,0
DOLAR CCL,14.19,,,14.19,14.19,14.19,,,,,2016-01-12,,14.19,1452567600,0
DOLAR CCL,13.97,,,13.97,13.97,13.97,,,,,2016-01-13,,13.97,1452654000,0
DOLAR CCL,13.83,,,13.83,13.83,13.83,,,,,2016-01-14,,13.83,1452740400,0
DOLAR CCL,13.71,,,13.71,13.71,13.71,,,,,2016-01-15,,13.71,1452826800,0
DOLAR CCL,13.78,,,13.78,13.78,13.78,,,,,2016-01-19,,13.78,1453172400,0
DOLAR CCL,13.9,,,13.9,13.9,13.9,,,,,2016-01-20,,13.9,1453258800,0
DOLAR CCL,13.86,,,13.86,13.86,13.86,,,,,2016-01-21,,13.86,1453345200,0
DOLAR CCL,13.74,,,13.74,13.74,13.74,,,,,2016-01-22,,13.74,1453431600,0
DOLAR CCL,14.14,,,14.14,14.14,14.14,,,,,2016-01-25,,14.14,1453690800,0
DOLAR CCL,14.02,,,14.02,14.02,14.02,,,,,2016-01-26,,14.02,1453777200,0
DOLAR CCL,14,,,14,14,14,,,,,2016-01-27,,14,1453863600,0
DOLAR CCL,14,,,14,14,14,,,,,2016-01-28,,14,1453950000,0
DOLAR CCL,13.98,,,13.98,13.98,13.98,,,,,2016-01-29,,13.98,1454036400,0
DOLAR CCL,14.24,,,14.24,14.24,14.24,,,,,2016-02-01,,14.24,1454295600,0
DOLAR CCL,14.4,,,14.4,14.4,14.4,,,,,2016-02-02,,14.4,1454382000,0
DOLAR CCL,14.33,,,14.33,14.33,14.33,,,,,2016-02-03,,14.33,1454468400,0
DOLAR CCL,14.41,,,14.41,14.41,14.41,,,,,2016-02-04,,14.41,1454554800,0
DOLAR CCL,14.51,,,14.51,14.51,14.51,,,,,2016-02-05,,14.51,1454641200,0
DOLAR CCL,14.63,,,14.63,14.63,14.63,,,,,2016-02-10,,14.63,1455073200,0
DOLAR CCL,14.85,,,14.85,14.85,14.85,,,,,2016-02-11,,14.85,1455159600,0
DOLAR CCL,14.95,,,14.95,14.95,14.95,,,,,2016-02-12,,14.95,1455246000,0
DOLAR CCL,15.18,,,15.18,15.18,15.18,,,,,2016-02-16,,15.18,1455591600,0
DOLAR CCL,15.35,,,15.35,15.35,15.35,,,,,2016-02-17,,15.35,1455678000,0
DOLAR CCL,15.36,,,15.36,15.36,15.36,,,,,2016-02-18,,15.36,1455764400,0
DOLAR CCL,15.28,,,15.28,15.28,15.28,,,,,2016-02-19,,15.28,1455850800,0
DOLAR CCL,15.2,,,15.2,15.2,15.2,,,,,2016-02-22,,15.2,1456110000,0
DOLAR CCL,15.32,,,15.32,15.32,15.32,,,,,2016-02-23,,15.32,1456196400,0
DOLAR CCL,15.52,,,15.52,15.52,15.52,,,,,2016-02-24,,15.52,1456282800,0
DOLAR CCL,15.54,,,15.54,15.54,15.54,,,,,2016-02-25,,15.54,1456369200,0
DOLAR CCL,15.45,,,15.45,15.45,15.45,,,,,2016-02-26,,15.45,1456455600,0
DOLAR CCL,15.57,,,15.57,15.57,15.57,,,,,2016-02-29,,15.57,1456714800,0
DOLAR CCL,15.9,,,15.9,15.9,15.9,,,,,2016-03-01,,15.9,1456801200,0
DOLAR CCL,16.03,,,16.03,16.03,16.03,,,,,2016-03-02,,16.03,1456887600,0
DOLAR CCL,15.76,,,15.76,15.76,15.76,,,,,2016-03-03,,15.76,1456974000,0
DOLAR CCL,15.49,,,15.49,15.49,15.49,,,,,2016-03-04,,15.49,1457060400,0
DOLAR CCL,15.46,,,15.46,15.46,15.46,,,,,2016-03-07,,15.46,1457319600,0
DOLAR CCL,15.48,,,15.48,15.48,15.48,,,,,2016-03-08,,15.48,1457406000,0
DOLAR CCL,15.41,,,15.41,15.41,15.41,,,,,2016-03-09,,15.41,1457492400,0
DOLAR CCL,15.35,,,15.35,15.35,15.35,,,,,2016-03-10,,15.35,1457578800,0
DOLAR CCL,15.34,,,15.34,15.34,15.34,,,,,2016-03-11,,15.34,1457665200,0
DOLAR CCL,14.95,,,14.95,14.95,14.95,,,,,2016-03-14,,14.95,1457924400,0
DOLAR CCL,14.81,,,14.81,14.81,14.81,,,,,2016-03-15,,14.81,1458010800,0
DOLAR CCL,14.64,,,14.64,14.64,14.64,,,,,2016-03-16,,14.64,1458097200,0
DOLAR CCL,14.72,,,14.72,14.72,14.72,,,,,2016-03-17,,14.72,1458183600,0
DOLAR CCL,14.88,,,14.88,14.88,14.88,,,,,2016-03-18,,14.88,1458270000,0
DOLAR CCL,14.76,,,14.76,14.76,14.76,,,,,2016-03-21,,14.76,1458529200,0
DOLAR CCL,14.56,,,14.56,14.56,14.56,,,,,2016-03-22,,14.56,1458615600,0
DOLAR CCL,14.46,,,14.46,14.46,14.46,,,,,2016-03-23,,14.46,1458702000,0
DOLAR CCL,14.5,,,14.5,14.5,14.5,,,,,2016-03-28,,14.5,1459134000,0
DOLAR CCL,14.74,,,14.74,14.74,14.74,,,,,2016-03-29,,14.74,1459220400,0
DOLAR CCL,14.75,,,14.75,14.75,14.75,,,,,2016-03-30,,14.75,1459306800,0
DOLAR CCL,14.79,,,14.79,14.79,14.79,,,,,2016-03-31,,14.79,1459393200,0
DOLAR CCL,14.82,,,14.82,14.82,14.82,,,,,2016-04-01,,14.82,1459479600,0
DOLAR CCL,14.86,,,14.86,14.86,14.86,,,,,2016-04-04,,14.86,1459738800,0
DOLAR CCL,14.86,,,14.86,14.86,14.86,,,,,2016-04-05,,14.86,1459825200,0
DOLAR CCL,14.79,,,14.79,14.79,14.79,,,,,2016-04-06,,14.79,1459911600,0
DOLAR CCL,14.75,,,14.75,14.75,14.75,,,,,2016-04-07,,14.75,1459998000,0
DOLAR CCL,14.61,,,14.61,14.61,14.61,,,,,2016-04-08,,14.61,1460084400,0
DOLAR CCL,14.56,,,14.56,14.56,14.56,,,,,2016-04-11,,14.56,1460343600,0
DOLAR CCL,14.61,,,14.61,14.61,14.61,,,,,2016-04-12,,14.61,1460430000,0
DOLAR CCL,14.52,,,14.52,14.52,14.52,,,,,2016-04-13,,14.52,1460516400,0
DOLAR CCL,14.27,,,14.27,14.27,14.27,,,,,2016-04-14,,14.27,1460602800,0
DOLAR CCL,14.51,,,14.51,14.51,14.51,,,,,2016-04-15,,14.51,1460689200,0
DOLAR CCL,14.29,,,14.29,14.29,14.29,,,,,2016-04-18,,14.29,1460948400,0
DOLAR CCL,14.24,,,14.24,14.24,14.24,,,,,2016-04-19,,14.24,1461034800,0
DOLAR CCL,14.41,,,14.41,14.41,14.41,,,,,2016-04-20,,14.41,1461121200,0
DOLAR CCL,14.39,,,14.39,14.39,14.39,,,,,2016-04-21,,14.39,1461207600,0
DOLAR CCL,14.51,,,14.51,14.51,14.51,,,,,2016-04-22,,14.51,1461294000,0
DOLAR CCL,14.47,,,14.47,14.47,14.47,,,,,2016-04-25,,14.47,1461553200,0
DOLAR CCL,14.42,,,14.42,14.42,14.42,,,,,2016-04-26,,14.42,1461639600,0
DOLAR CCL,14.37,,,14.37,14.37,14.37,,,,,2016-04-27,,14.37,1461726000,0
DOLAR CCL,14.25,,,14.25,14.25,14.25,,,,,2016-04-28,,14.25,1461812400,0
DOLAR CCL,14.26,,,14.26,14.26,14.26,,,,,2016-04-29,,14.26,1461898800,0
DOLAR CCL,14.34,,,14.34,14.34,14.34,,,,,2016-05-02,,14.34,1462158000,0
DOLAR CCL,14.24,,,14.24,14.24,14.24,,,,,2016-05-03,,14.24,1462244400,0
DOLAR CCL,14.26,,,14.26,14.26,14.26,,,,,2016-05-04,,14.26,1462330800,0
DOLAR CCL,13.96,,,13.96,13.96,13.96,,,,,2016-05-05,,13.96,1462417200,0
DOLAR CCL,14.19,,,14.19,14.19,14.19,,,,,2016-05-06,,14.19,1462503600,0
DOLAR CCL,14.16,,,14.16,14.16,14.16,,,,,2016-05-09,,14.16,1462762800,0
DOLAR CCL,14.23,,,14.23,14.23,14.23,,,,,2016-05-10,,14.23,1462849200,0
DOLAR CCL,14.23,,,14.23,14.23,14.23,,,,,2016-05-11,,14.23,1462935600,0
DOLAR CCL,14.15,,,14.15,14.15,14.15,,,,,2016-05-12,,14.15,1463022000,0
DOLAR CCL,14.15,,,14.15,14.15,14.15,,,,,2016-05-13,,14.15,1463108400,0
DOLAR CCL,14.17,,,14.17,14.17,14.17,,,,,2016-05-16,,14.17,1463367600,0
DOLAR CCL,14.17,,,14.17,14.17,14.17,,,,,2016-05-17,,14.17,1463454000,0
DOLAR CCL,14.1,,,14.1,14.1,14.1,,,,,2016-05-18,,14.1,1463540400,0
DOLAR CCL,14.03,,,14.03,14.03,14.03,,,,,2016-05-19,,14.03,1463626800,0
DOLAR CCL,14.01,,,14.01,14.01,14.01,,,,,2016-05-20,,14.01,1463713200,0
DOLAR CCL,14.05,,,14.05,14.05,14.05,,,,,2016-05-23,,14.05,1463972400,0
DOLAR CCL,13.97,,,13.97,13.97,13.97,,,,,2016-05-24,,13.97,1464058800,0
DOLAR CCL,14.07,,,14.07,14.07,14.07,,,,,2016-05-26,,14.07,1464231600,0
DOLAR CCL,14.05,,,14.05,14.05,14.05,,,,,2016-05-27,,14.05,1464318000,0
DOLAR CCL,14.05,,,14.05,14.05,14.05,,,,,2016-05-31,,14.05,1464663600,0
DOLAR CCL,14.14,,,14.14,14.14,14.14,,,,,2016-06-01,,14.14,1464750000,0
DOLAR CCL,14.1,,,14.1,14.1,14.1,,,,,2016-06-02,,14.1,1464836400,0
DOLAR CCL,14.03,,,14.03,14.03,14.03,,,,,2016-06-03,,14.03,1464922800,0
DOLAR CCL,13.98,,,13.98,13.98,13.98,,,,,2016-06-06,,13.98,1465182000,0
DOLAR CCL,13.93,,,13.93,13.93,13.93,,,,,2016-06-07,,13.93,1465268400,0
DOLAR CCL,13.98,,,13.98,13.98,13.98,,,,,2016-06-08,,13.98,1465354800,0
DOLAR CCL,13.91,,,13.91,13.91,13.91,,,,,2016-06-09,,13.91,1465441200,0
DOLAR CCL,13.88,,,13.88,13.88,13.88,,,,,2016-06-10,,13.88,1465527600,0
DOLAR CCL,13.88,,,13.88,13.88,13.88,,,,,2016-06-13,,13.88,1465786800,0
DOLAR CCL,13.91,,,13.91,13.91,13.91,,,,,2016-06-14,,13.91,1465873200,0
DOLAR CCL,13.92,,,13.92,13.92,13.92,,,,,2016-06-15,,13.92,1465959600,0
DOLAR CCL,13.87,,,13.87,13.87,13.87,,,,,2016-06-16,,13.87,1466046000,0
DOLAR CCL,14.03,,,14.03,14.03,14.03,,,,,2016-06-21,,14.03,1466478000,0
DOLAR CCL,14.11,,,14.11,14.11,14.11,,,,,2016-06-22,,14.11,1466564400,0
DOLAR CCL,14.28,,,14.28,14.28,14.28,,,,,2016-06-23,,14.28,1466650800,0
DOLAR CCL,14.6,,,14.6,14.6,14.6,,,,,2016-06-24,,14.6,1466737200,0
DOLAR CCL,14.97,,,14.97,14.97,14.97,,,,,2016-06-27,,14.97,1466996400,0
DOLAR CCL,15.4,,,15.4,15.4,15.4,,,,,2016-06-28,,15.4,1467082800,0
DOLAR CCL,15.14,,,15.14,15.14,15.14,,,,,2016-06-29,,15.14,1467169200,0
DOLAR CCL,15.2,,,15.2,15.2,15.2,,,,,2016-06-30,,15.2,1467255600,0
DOLAR CCL,15.32,,,15.32,15.32,15.32,,,,,2016-07-01,,15.32,1467342000,0
DOLAR CCL,15.22,,,15.22,15.22,15.22,,,,,2016-07-05,,15.22,1467687600,0
DOLAR CCL,14.98,,,14.98,14.98,14.98,,,,,2016-07-06,,14.98,1467774000,0
DOLAR CCL,14.95,,,14.95,14.95,14.95,,,,,2016-07-07,,14.95,1467860400,0
DOLAR CCL,14.89,,,14.89,14.89,14.89,,,,,2016-07-11,,14.89,1468206000,0
DOLAR CCL,14.79,,,14.79,14.79,14.79,,,,,2016-07-12,,14.79,1468292400,0
DOLAR CCL,14.68,,,14.68,14.68,14.68,,,,,2016-07-13,,14.68,1468378800,0
DOLAR CCL,14.72,,,14.72,14.72,14.72,,,,,2016-07-14,,14.72,1468465200,0
DOLAR CCL,14.83,,,14.83,14.83,14.83,,,,,2016-07-15,,14.83,1468551600,0
DOLAR CCL,15.03,,,15.03,15.03,15.03,,,,,2016-07-18,,15.03,1468810800,0
DOLAR CCL,15.27,,,15.27,15.27,15.27,,,,,2016-07-19,,15.27,1468897200,0
DOLAR CCL,15.17,,,15.17,15.17,15.17,,,,,2016-07-20,,15.17,1468983600,0
DOLAR CCL,15.18,,,15.18,15.18,15.18,,,,,2016-07-21,,15.18,1469070000,0
DOLAR CCL,15.16,,,15.16,15.16,15.16,,,,,2016-07-22,,15.16,1469156400,0
DOLAR CCL,15.06,,,15.06,15.06,15.06,,,,,2016-07-25,,15.06,1469415600,0
DOLAR CCL,15.07,,,15.07,15.07,15.07,,,,,2016-07-26,,15.07,1469502000,0
DOLAR CCL,15.03,,,15.03,15.03,15.03,,,,,2016-07-27,,15.03,1469588400,0
DOLAR CCL,15.1,,,15.1,15.1,15.1,,,,,2016-07-28,,15.1,1469674800,0
DOLAR CCL,15.11,,,15.11,15.11,15.11,,,,,2016-07-29,,15.11,1469761200,0
DOLAR CCL,15.08,,,15.08,15.08,15.08,,,,,2016-08-01,,15.08,1470020400,0
DOLAR CCL,15.03,,,15.03,15.03,15.03,,,,,2016-08-02,,15.03,1470106800,0
DOLAR CCL,14.93,,,14.93,14.93,14.93,,,,,2016-08-03,,14.93,1470193200,0
DOLAR CCL,14.96,,,14.96,14.96,14.96,,,,,2016-08-04,,14.96,1470279600,0
DOLAR CCL,15.04,,,15.04,15.04,15.04,,,,,2016-08-05,,15.04,1470366000,0
DOLAR CCL,14.97,,,14.97,14.97,14.97,,,,,2016-08-08,,14.97,1470625200,0
DOLAR CCL,14.85,,,14.85,14.85,14.85,,,,,2016-08-09,,14.85,1470711600,0
DOLAR CCL,14.85,,,14.85,14.85,14.85,,,,,2016-08-10,,14.85,1470798000,0
